"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 중구",서울특별시 중구 남대문시장4길 28-16 (회현동1가),서울특별시 중구 남창동 51-1,생활방범,1,200,남대문파출소,30,2017-09,02-3396-4744,37.55894000,126.97647700,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문시장8길 25 (남창동),서울특별시 중구 남창동 9-28,생활방범,1,200,시장4번게이트,30,2017-09,02-3396-4744,37.55913932,126.97869301,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로 53 (남창동),서울특별시 중구 남창동 47-17,생활방범,1,200,시장6번게이트,30,2014-11,02-3396-4744,37.55866517,126.97814584,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로6길 9 (중림동),서울특별시 중구 중림동 565,생활방범,1,200,,30,2016-12,02-3396-4744,37.56006400,126.96609500,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로4길46,서울특별시 중구 중림동392-8,생활방범,1,200,중림로4길46중간,30,2017-09,02-3396-4744,37.55690300,126.96455000,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로4길 24 (중림동),서울특별시 중구 중림동 396-8,생활방범,1,200,중림 알뜰슈퍼 앞,30,2015-12,02-3396-4744,37.55815486,126.96427077,2019-05-28
"서울특별시 중구",서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,1,200,손기정 공원 정문,30,2017-09,02-3396-4744,37.55493400,126.96472200,2019-05-28
"서울특별시 중구","서울특별시 중구 중림로8길 10 (중림동, 용궁빌라)",서울특별시 중구 중림동 324-4,생활방범,1,200,용궁빌라 앞,30,2016-12,02-3396-4744,37.55753800,126.96714000,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로21길 9 (만리동2가),서울특별시 중구 만리동2가 218-26,생활방범,1,200,만리현교회 앞,30,2017-09,02-3396-4744,37.55268500,126.96334800,2019-05-28
"서울특별시 중구",서울특별시 중구 손기정로 73 (만리동2가),서울특별시 중구 만리동2가 2,생활방범,1,200,붕래초교 정문,30,2017-09,02-3396-4744,37.55571000,126.96346500,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로37길 68 (만리동1가),서울특별시 중구 만리동1가 56-30,생활방범,1,200,봉래초교 후문,30,2017-09,02-3396-4744,37.55663100,126.96511835,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로37길 30 (만리동1가),서울특별시 중구 만리동1가 54-5,생활방범,1,200,경기여상-손기정공원 후문,30,2017-09,02-3396-4744,37.55702792,126.96648500,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로35길 30 (만리동1가),서울특별시 중구 만리동1가 35-10,생활방범,4,200,부흥마트 앞,30,2016-12,02-3396-4744,37.55656226,126.96762800,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로8길 28 (중림동),서울특별시 중구 중림동 324-9,생활방범,1,200,홍익빌라 옆,30,2016-12,02-3396-4744,37.55750634,126.96598500,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 441-2 (중림동),서울특별시 중구 중림동 61,생활방범,1,200,중림삼거리 - 교통섬,30,2017-09,02-3396-4744,37.55909893,126.96909875,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로 51 (중림동),서울특별시 중구 중림동 129-23,생활방범,4,130,중림로터리 - 화단,30,2012-06,02-3396-4744,37.55751000,126.96808900,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로2길 26 (중림동),서울특별시 중구 중림동 395-2,생활방범,1,200,궁전맨션 사거리,30,2017-09,02-3396-4744,37.55806981,126.96342051,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로2길 16,서울특별시 중구 중림동 398-16,생활방범,2,200,통신주,30,2018-11,02-3396-4744,37.55850200,126.96347800,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로2길 18 (중림동),서울특별시 중구 중림동 399-2,생활방범,1,200,싱글하우스 삼거리,30,2016-12,02-3396-4744,37.55834197,126.96278751,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로37길 50 (만리동1가),서울특별시 중구 만리동1가 56-51,생활방범,1,200,델타하우스 앞,30,2016-12,02-3396-4744,37.55711298,126.96558400,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로37길 59-3,서울특별시 중구 만리동1가 56-20,생활방범,3,200,전신주 옆,30,2017-12,02-3396-4744,37.55681800,126.96562000,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로103길 15 (중림동),서울특별시 중구 중림동 116,생활방범,1,200,장수오리식당 옆 사거리,30,2016-12,02-3396-4744,37.55844900,126.96859449,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로35길 12 (만리동1가),서울특별시 중구 만리동1가 62-12,생활방범,1,200,중림어린이집 앞,30,2015-12,02-3396-4744,37.55581200,126.96758400,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,4,200,충정로역 5번출구,30,2018-04,02-3396-4744,37.55912400,126.96379700,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로2길 33-8 (중림동),서울특별시 중구 중림동 392-2,생활방범,1,200,삼거리,30,2017-09,02-3396-4744,37.55757500,126.96341000,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로2길 33,서울특별시 중구 중림동 395-7,생활방범,2,200,통신주,30,2018-11,02-3396-4744,37.55757100,126.96304300,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로 181 (만리동2가),서울특별시 중구 만리동2가 32,생활방범,4,200,삼성부동산 앞,30,2014-11,02-3396-4744,37.55449000,126.96626633,2019-05-28
"서울특별시 중구",서울특별시 중구 환일길 67-12 (만리동2가),서울특별시 중구 만리동2가 231-65,생활방범,1,200,환일고 운동장 아래골목,30,2017-09,02-3396-4744,37.55230000,126.96229398,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로6길 34 (중림동),서울특별시 중구 중림동 149,생활방범,1,130,성요셉아파트 입구,30,2011-09,02-3396-4744,37.55963400,126.96731508,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로 11-2 (중림동),서울특별시 중구 중림동 184-1,생활방범,1,200,삼성사이버아파트 정문,30,2016-05,02-3396-4744,37.55905500,126.96499900,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로4길 46 (중림동),서울특별시 중구 중림동 1044,생활방범,1,130,삼성 래미안아파트 정문인근,30,2012-06,02-3396-4744,37.55719200,126.96390599,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 464 (중림동),서울특별시 중구 중림동 352,생활방범,1,130,브라운스톤삼거리(서대문고가쪽),30,2012-06,02-3396-4744,37.56134900,126.96784300,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로7길 10 (중림동),서울특별시 중구 중림동 149-57,어린이보호,1,130,가명유치원 앞,30,2012-09,02-3396-4744,37.55841200,126.96739200,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로8길 80 (회현동1가),서울특별시 중구 회현동1가 100-239,생활방범,1,200,정화미용고 옆,30,2015-12,02-3396-4744,37.55624756,126.98032379,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,생활방범,3,200,일신교회 후문,30,2017-09,02-3396-4744,37.55671110,126.97866200,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로6가길 24,서울특별시 중구 남창동 205-94,생활방범,2,200,담장 앞 통신주,30,2018-10,02-3396-4744,37.55637000,126.97840000,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로12길 62-5 (회현동1가),서울특별시 중구 회현동1가 109,생활방범,2,200,경동빌딩 앞,30,2016-12,02-3396-4744,37.55689900,126.98159400,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로10길 8 (회현동),서울특별시 중구 회현동1가 94-2,생활방범,1,200,SK리더스뷰 인도,30,2016-12,02-3396-4744,37.55901813,126.98020577,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로3길 7 (회현동2가),서울특별시 중구 회현동2가 56,생활방범,1,200,신세계모텔 삼거리,30,2016-12,02-3396-4744,37.55761266,126.98248565,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로 48-1 (남창동),서울특별시 중구 회현동1가 194-15,생활방범,1,200,인송빌딩 모퉁이,30,2016-12,02-3396-4744,37.55818600,126.97809219,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로12가길 19 (회현동1가),서울특별시 중구 회현동1가 148,생활방범,1,200,회현어린이집 앞,30,2016-12,02-3396-4744,37.55612636,126.98110968,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로8길 43 (회현동),서울특별시 중구 회현동 100-121,생활방범,1,200,회현동사무소 사거리,30,2015-12,02-3396-4744,37.55758600,126.97939575,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로4길 52,서울특별시 중구 회현동1가 82-18,생활방범,2,200,통신주,30,2018-11,02-3396-4744,37.55765500,126.98011700,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로4길 52-5,서울특별시 중구 회현동1가 82-8,생활방범,1,200,통신주,30,2018-11,02-3396-4744,37.55769300,126.98043800,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로2길 1 (남창동),서울특별시 중구 남창동 168-21,생활방범,1,200,굴사랑 삼거리,30,2017-09,02-3396-4744,37.55751500,126.97733849,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로 112(환구단4),서울특별시 중구 소공동 87-14,시설물관리,1,200,환구단4,30,2013-02,02-3396-4744,37.56508100,126.98030000,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로12가길 21 (회현동1가),서울특별시 중구 회현동1가 148-23,생활방범,1,200,시범아파트,30,2016-12,02-3396-4744,37.55571810,126.98101580,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로3길 10-10 (회현동1가),서울특별시 중구 회현동1가 51-2,생활방범,2,130,서원빌라 삼거리,30,2012-06,02-3396-4744,37.55742554,126.98196262,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로6가길 36-2 (남창동),서울특별시 중구 남창동 205-105,생활방범,3,200,하광장 아래 삼거리,30,2012-06,02-3396-4744,37.55622900,126.97727900,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,어린이보호,1,200,일신유치원,30,2012-12,02-3396-4744,37.55676800,126.97908500,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로11길 1 (서소문동),서울특별시 중구 서소문동 55-3,생활방범,1,200,고려삼계탕 옆,30,2014-11,02-3396-4744,37.56292900,126.97308700,2019-05-28
"서울특별시 중구",서울특별시 중구 덕수궁길 83 (정동),서울특별시 중구 정동 1-8,생활방범,1,200,덕수초교 정문,30,2016-12,02-3396-4744,37.56867708,126.97417617,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로 112(환구단 정문1),서울특별시 중구 소공동 87-14,시설물관리,1,200,환구단 정문1,30,2013-02,02-3396-4744,37.56517300,126.97920700,2019-05-28
"서울특별시 중구",서울특별시 중구 통일로4길 22 (순화동),서울특별시 중구 순화동 1-1,생활방범,1,200,이화여외고 정문,30,2016-12,02-3396-4744,37.56469200,126.96877300,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로11길 26 (서소문동),서울특별시 중구 서소문동 120,생활방범,1,200,삼성본관 뒷길,30,2017-09,02-3396-4744,37.56224146,126.97464824,2019-05-28
"서울특별시 중구",서울특별시 중구 통일로 92 (순화동),서울특별시 중구 순화동 1-88,생활방범,1,200,에이스타워 뒤,30,2017-09,02-3396-4744,37.56396789,126.96951181,2019-05-28
"서울특별시 중구",서울특별시 중구 덕수궁길 140 (정동),서울특별시 중구 정동 1-68,생활방범,1,130,덕수초교 사거리,30,2010-10,02-3396-4744,37.56921000,126.97436800,2019-05-28
"서울특별시 중구",서울특별시 중구 정동길 22 (정동),서울특별시 중구 정동 28,생활방범,1,130,창덕여중 쪽문 삼거리,30,2012-06,02-3396-4744,37.56631508,126.96919262,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로 112(환구단 정문2),서울특별시 중구 소공동 87-14,시설물관리,1,200,환구단 정문2,30,2013-02,02-3396-4744,37.56528800,126.97898500,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로83-1,서울특별시 중구 순화동 6-19,생활방범,4,200,장호왕곱창앞,30,2015-12,02-3396-4744,37.56231700,126.97044000,2019-05-28
"서울특별시 중구",서울특별시 중구 소파로 141,서울특별시 중구 남산동3가 30-7,어린이보호,4,200,남산초등학교 앞,30,2016-12,02-3396-4744,37.55978100,126.98752100,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로20나길42,서울특별시 중구 남산동2가 49-14,생활방범,3,200,아트몬스테이 게스트하우스 옆 전신주,30,2016-12,02-3396-4744,37.55751200,126.98522500,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로 20길 41-6,서울특별시 중구 남산동2가19-2,생활방범,3,200,열매나눔빌딩 뒤편 골목,30,2016-12,02-3396-4744,37.55858100,126.98660200,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로6가길 37,서울특별시 중구 회현동1가 144-39,생활방범,3,200,우리번역 앞 계단입구,30,2017-09,02-3396-4744,37.55692500,126.98411200,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로18길 88,서울특별시 중구 회현동1가 144-35,생활방범,2,200,주택가 앞 보안등주,30,2018-10,02-3396-4744,37.55724000,126.98440000,2019-05-28
"서울특별시 중구",서울특별시 중구 다동길 11,서울특별시 중구 다동 46,생활방범,3,200,태평로파출소 공중전화 앞,30,2016-12,02-3396-4744,37.56793200,126.98003100,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로 112(환구단 실내),서울특별시 중구 소공동 87-14,시설물관리,1,130,환구단 실내,30,2013-02,02-3396-4744,37.56506000,126.97969600,2019-05-28
"서울특별시 중구",서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,200,구러시아공사관,30,2013-02,02-3396-4744,37.56800500,126.97143100,2019-05-28
"서울특별시 중구",서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,200,구러시아공사관,30,2013-02,02-3396-4744,37.56811000,126.97144700,2019-05-28
"서울특별시 중구",서울특별시 중구 중림로 7길 23-22,서울특별시 중구 중림동 149-28,생활방범,3,200,주택가 골목 전신주 옆,30,2016-12,02-3396-4744,37.55883100,126.96833900,2019-05-28
"서울특별시 중구",서울특별시 중구 만리재로 33길22,서울특별시 중구 만리동1가 62-15,어린이보호,3,200,서울역 리가아파트앞,30,2018-10,02-3396-4744,37.55556000,126.96730000,2019-05-28
"서울특별시 중구",서울특별시 중구 후암로 60길 17,서울특별시 중구 남대문로5가 542,생활방범,3,200,케이팝호텔 앞 전신주,30,2016-12,02-3396-4744,37.55460900,126.97411900,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로8길 70,서울특별시 중구 회현동1가 100-38,생활방범,3,200,정화예술학교인근,30,2016-12,02-3396-4744,37.55670100,126.98021100,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로8길 101,서울특별시 중구 회현동 147-25,생활방범,3,200,시민아파트 입구 엘리베이터 내,30,2017-09,02-3396-4744,37.55532100,126.98092900,2019-05-28
"서울특별시 중구",서울특별시 중구 소공로3길 34,서울특별시 중구 회현동1가 142-16,생활방범,3,200,삼풍아파트 입구,30,2017-09,02-3396-4744,37.55674200,126.98253200,2019-05-28
"서울특별시 중구",서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,200,구러시아공사관,30,2013-02,02-3396-4744,37.56805200,126.97174500,2019-05-28
"서울특별시 중구",서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,130,구러시아공사관 실내,30,2013-02,02-3396-4744,37.56802900,126.97153300,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로12길 41,서울특별시 중구 회현동1가 55-3,생활방범,4,200,금성오토바이 옆,30,2017-09,02-3396-4744,37.55782500,126.98142100,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로8길 65-8,서울특별시 중구 회현동1가 100-171,생활방범,3,200,정화예술대 정면,30,2017-12,02-3396-4744,37.55677700,126.98058000,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로8길 49-17,서울특별시 중구 회현동1가 100-197,생활방범,1,200,성도교회 관사 앞,30,2017-12,02-3396-4744,37.55713400,126.98075700,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로12길 62-22,서울특별시 중구 회현동1가 105-1,생활방범,2,200,대문 앞 벽면,30,2017-12,02-3396-4744,37.55686400,126.98085900,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문로5가 9-2,서울특별시 중구 세종대로 지하 2,생활방범,3,200,서울역 지하보도,30,2018-07,02-3396-4744,37.55737500,126.97176600,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문로5가 9-2,서울특별시 중구 세종대로 지하 2,생활방범,3,200,서울역 지하보도,30,2018-07,02-3396-4744,37.55754600,126.972037,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,3,200,한국은행화폐박물관앞 지하보도,30,2019-05,02-3396-4744,37.56169100,126.98049100,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,2,200,한국은행화폐박물관앞 지하보도,30,2019-05,02-3396-4744,37.56133200,126.98066700,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문1),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문1,30,2013-01,02-3396-4744,37.56418200,127.00988500,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문2),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문2,30,2013-01,02-3396-4744,37.56421800,127.01013700,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 실내),서울특별시 중구 광희동2가 105,시설물관리,1,130,광희문 실내,30,2009-06,02-3396-4744,37.56434000,127.00997400,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 성벽1),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문 성벽1,30,2013-01,02-3396-4744,37.56442100,127.00984700,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 성벽2),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문 성벽2,30,2013-01,02-3396-4744,37.56327000,127.01026600,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 성벽3),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문 성벽3,30,2013-01,02-3396-4744,37.56384900,127.00990900,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 성벽4),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문 성벽4,30,2013-01,02-3396-4744,37.56385100,127.01016900,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 성벽5),서울특별시 중구 광희동2가 105,시설물관리,1,200,광희문 성벽5,30,2013-01,02-3396-4744,37.56326400,127.00980700,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 뒷편1),서울특별시 중구 광희동2가 105,시설물관리,1,41,광희문 뒷편1,30,2009-06,02-3396-4744,37.56300700,127.01019600,2019-05-28
"서울특별시 중구",서울특별시 중구 퇴계로68길 (광희문 뒷편2),서울특별시 중구 광희동2가 105,시설물관리,1,41,광희문 뒷편2,30,2009-06,02-3396-4744,37.56299000,127.00996500,2019-05-28
"서울특별시 중구",서울특별시 중구 동호로 385-1(성제묘),서울특별시 중구 방산동 4-96,시설물관리,1,200,성제묘,30,2013-02,02-3396-4744,37.56881500,127.00182200,2019-05-28
"서울특별시 중구",서울특별시 중구 동호로 385-1(성제묘),서울특별시 중구 방산동 4-96,시설물관리,1,130,성제묘,30,2013-02,02-3396-4744,37.56882300,127.00177300,2019-05-28
"서울특별시 중구",서울특별시 중구 장충단로 60(서울성곽 팔각정1),서울특별시 중구 장충동2가 산5-5,시설물관리,1,41,서울성곽 팔각정,30,2010-01,02-3396-4744,37.54986600,127.00440100,2019-05-28
"서울특별시 중구",서울특별시 중구 장충단로 60(서울성곽 팔각정2),서울특별시 중구 장충동2가 산5-6,시설물관리,1,41,서울성곽 토끼굴,30,2010-01,02-3396-4744,37.55366500,127.00443700,2019-05-28
"서울특별시 중구",서울특별시 중구 장충단로 60(서울성곽 토끼굴),서울특별시 중구 장충동2가 산5-5,시설물관리,1,200,서울성곽,30,2013-02,02-3396-4744,37.55144400,127.00386200,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 내부 1,30,2012-12,02-3396-4744,37.55740100,127.00126500,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 내부 2,30,2012-12,02-3396-4744,37.55753200,127.00118800,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 내부 3,30,2012-12,02-3396-4744,37.55752100,127.00106100,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 내부 4,30,2012-12,02-3396-4744,37.55743700,127.00103800,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 외부 1,30,2012-12,02-3396-4744,37.55759300,127.00100600,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 외부 2,30,2012-12,02-3396-4744,37.55733200,127.00089700,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 외부 3,30,2012-12,02-3396-4744,37.55723700,127.00130500,2019-05-28
"서울특별시 중구",서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,정각원 외부 4,30,2012-12,02-3396-4744,37.55753900,127.00140300,2019-05-28
"서울특별시 중구",서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,1,200,관성묘 뒷문,30,2012-12,02-3396-4744,37.56083900,127.00317000,2019-05-28
"서울특별시 중구",서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,1,200,관성묘 앞,30,2012-12,02-3396-4744,37.56080000,127.00308200,2019-05-28
"서울특별시 중구",서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,1,200,관성묘 앞 PTZ,30,2012-12,02-3396-4744,37.56080800,127.00308200,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로 93(대한문 앞),서울특별시 중구 태평로2가 360-1,시설물관리,1,200,광학빌딩-대한문,30,2013-05,02-3396-4744,37.56476000,126.97686800,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,배재학당 1,30,2012-12,02-3396-4744,37.56382900,126.97244400,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,배재학당 2,30,2012-12,02-3396-4744,37.56415500,126.97275200,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,배재학당 3,30,2012-12,02-3396-4744,37.56386700,126.97278700,2019-05-28
"서울특별시 중구",서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,배재학당 4,30,2012-12,02-3396-4744,37.56409500,126.97238200,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,성공회성당 1,30,2012-12,02-3396-4744,37.56728100,126.97570000,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,성공회성당 2,30,2012-12,02-3396-4744,37.56728100,126.97570000,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,성공회성당 3,30,2012-12,02-3396-4744,37.56728000,126.97570000,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,성공회성당 4,30,2012-12,02-3396-4744,37.56717300,126.97630400,2019-05-28
"서울특별시 중구",서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,성공회성당 5,30,2012-12,02-3396-4744,37.56671600,126.97557700,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문로 118 (남대문로1가 ),서울특별시 중구 남대문로1가 19,시설물관리,1,130,광통관 입구,30,2012-12,02-3396-4744,37.56783000,126.98293500,2019-05-28
"서울특별시 중구",서울특별시 중구 남대문로 118 (남대문로1가 ),서울특별시 중구 남대문로1가 19,시설물관리,1,200,광통관 후면,30,2012-12,02-3396-4744,37.56758700,126.98335000,2019-05-28
"서울특별시 중구",서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,구세군 1,30,2012-12,02-3396-4744,37.56789800,126.97368500,2019-05-28
"서울특별시 중구",서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,구세군 2,30,2012-12,02-3396-4744,37.56805500,126.97378200,2019-05-28
"서울특별시 중구",서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,구세군 3,30,2012-12,02-3396-4744,37.56778900,126.97389200,2019-05-28
"서울특별시 중구",서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,구세군 4,30,2012-12,02-3396-4744,37.56793400,126.97395100,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당1,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당2,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당3,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당4,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당5,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당6,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당7,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당8,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
"서울특별시 중구",서울특별시 중구 청파로 447-1,서울특별시 중구 중림동 149-2,시설물관리,1,200,약현성당9,30,2012-12,02-3396-4744,37.55911700,126.96744600,2019-05-28
