"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 송파구청",서울특별시 송파구 가락로36길 7,서울특별시 송파구 방이동 134-6,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.509764,127.118796,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로13길 25,서울특별시 송파구 방이동 70-3,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.513743,127.110376,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로17길 17,서울특별시 송파구 방이동 104-5,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.512343,127.112095,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로23길 73,서울특별시 송파구 방이동 170,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.514515,127.119212,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로51길 7,서울특별시 송파구 방이동 45-4,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.516172,127.114554,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로6길 5-20,서울특별시 송파구 오금동 66-12,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.503012,127.135197,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로10길 14,서울특별시 송파구 오금동 61번지 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.501471,127.135551,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 양재대로72길 48,서울특별시 송파구 오금동 29-4 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.507887,127.131867,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례성대로22길 16건너편,서울특별시 송파구 오금동 8 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.508758,127.130788,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로23나길 5,서울특별시 송파구 오금동 53-12,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.502350,127.133122,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로44길 23,서울특별시 송파구 송파동 117-7,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.506537,127.112914,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로43길 10,서울특별시 송파구 송파동 20-11 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.508263,127.109596,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로46길 32-28,서울특별시 송파구 송파동 118-11,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.506214,127.113449,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로21길 58,서울특별시 송파구 송파동 117-29,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.506412,127.112464,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로44길 38,서울특별시 송파구 송파동 117-12,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.505704,127.112226,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로2길 20,서울특별시 송파구 송파동 99,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.502858,127.113434,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로24길 25,서울특별시 송파구 송파동 산 162-3,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.504833,127.117071,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로37길 24,서울특별시 송파구 석촌동 297-28,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.501114,127.109757,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로5길 25,서울특별시 송파구 석촌동 244-4 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.501444,127.101570,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼학사로6길 6,서울특별시 송파구 석촌동 217-9,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.499600,127.097317,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로49길 25,서울특별시 송파구 석촌동 158-11,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.506967,127.101775,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로15길 29,서울특별시 송파구 석촌동 283 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.503357,127.105172,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로29길 4,서울특별시 송파구 삼전동 118-4,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.503570,127.094147,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼전로4길 3-17,서울특별시 송파구 삼전동 33-7,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.502816,127.087462,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로28길 36-29,서울특별시 송파구 삼전동 53 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.500289,127.089295,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로32길 18,서울특별시 송파구 삼전동 164-5,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.500899,127.094953,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 중대로10길 37-24,서울특별시 송파구 가락동 108-11,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.491448,127.125114,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로9길 11,서울특별시 송파구 가락동 133-13,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.493133,127.126867,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 중대로16길 11,서울특별시 송파구 가락동 142-3,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.496038,127.126015,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로40길 44건너편,서울특별시 송파구 가락동 154-19 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.497051,127.128464,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로11길 26,서울특별시 송파구 가락동 125-10,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.492453,127.126216,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로32길 4-13,서울특별시 송파구 문정동 8-23,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.490051,127.127396,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로2길 15,서울특별시 송파구 문정동 46-8,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.487975,127.122786,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 새말로8길 29-51,서울특별시 송파구 문정동 80-9,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.481832,127.128706,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로 34길 49,서울특별시 송파구 문정동 93 건너편,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.484641,127.128242,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 새말로10길 21,서울특별시 송파구 문정동 80-2,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.480972,127.127678,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로12길 26-24,서울특별시 송파구 잠실동 301-6,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.504107,127.078852,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 석촌호수로12길 49,서울특별시 송파구 잠실동 221-5,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.508348,127.081170,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 석촌호수로12길 17,서울특별시 송파구 잠실동 206-15,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.508951,127.084514,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로9길 14,서울특별시 송파구 잠실동 199,방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.509318,127.080565,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 도곡로62길 5건너편(작은도서관),서울특별시 송파구 잠실본동 작은도서관(정면진입구),방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.504049,127.076855,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 도곡로62길 5건너편(작은도서관),서울특별시 송파구 잠실본동 작은도서관(좌측진입구),방범,1,130,360도 전방,30,2011-12,02-2147-3090,37.503204,127.075913,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 도곡로62길 5건너편(작은도서관),서울특별시 송파구 잠실본동 작은도서관(휴식공간),방범,1,200,360도 전방,30,2011-12,02-2147-3090,37.503272,127.075487,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 바람드리길 38-1,서울특별시 송파구 풍납동 76-1,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.537458,127.120111,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로48길 33,서울특별시 송파구 방이동 141-2,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.510607,127.116734,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로48길 17,서울특별시 송파구 방이동 146-9,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.511213,127.115186,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로37길 46,서울특별시 송파구 석촌동 273-15,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.500359,127.107216,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 바람드리24길 22,서울특별시 송파구 풍납동 482-9,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.535250,127.121204,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 강동대로 13,서울특별시 송파구 풍납동 314,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.528269,127.110466,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 바람드리4길 4,서울특별시 송파구 풍납동 126-18,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.537721,127.117211,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 바람드리14길 7,서울특별시 송파구 풍납동 141-19,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.537221,127.119141,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로53길 51,서울특별시 송파구 거여동 128-3,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.498447,127.144581,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로64가길 11,서울특별시 송파구 거여동 550-2,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.492198,127.148518,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로 306,서울특별시 송파구 마천동 211-45,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.493662,127.155440,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로43바길 18-1,서울특별시 송파구 마천동 368-7,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.494536,127.157590,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로31길 14,서울특별시 송파구 마천동15-7,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.501883,127.143207,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로29다길 9,서울특별시 송파구 마천동 337-4,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.501389,127.153980,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 거마로27길 5,서울특별시 송파구 마천동 5-1,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.502006,127.147985,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로39길 17,서울특별시 송파구 방이동 143-4,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.512165,127.117288,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 양재대로71길 28-13,서울특별시 송파구 방이동 193-14,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.512137,127.124550,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로39길 11,서울특별시 송파구 방이동 139,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.511848,127.117756,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로29길 31,서울특별시 송파구 방이동 220,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.508895,127.122274,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로42길 6,서울특별시 송파구 방이동 160-9,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.512386,127.120327,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로48나길 8,서울특별시 송파구 방이동 116-20,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.510377,127.115079,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로50길 41,서울특별시 송파구 방이동 168-16,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.513100,127.119400,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로28길 3-16,서울특별시 송파구 오금동 132,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.501680,127.140477,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로21길 9,서울특별시 송파구 오금동 123,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.504635,127.138012,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로23가길 8-27,서울특별시 송파구 오금동 55-4,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.502215,127.132668,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로12길 4,서울특별시 송파구 오금동 150-2,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.500828,127.137809,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로41길 36-29,서울특별시 송파구 송파동 36-2,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.509279,127.107445,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로42길 14-30,서울특별시 송파구 송파동 87-7,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.504468,127.109001,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로8길 7,서울특별시 송파구 송파동 175-3,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.502954,127.115669,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로21길 26,서울특별시 송파구 송파동 92-8,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.504301,127.110143,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로20길 4-9,서울특별시 송파구 송파동 136-2,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.509421,127.112748,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로45길 4,서울특별시 송파구 석촌동 184-8,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.506430,127.105510,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로39길 4,서울특별시 송파구 석촌동 292-10,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.502835,127.108693,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼학사로14길 14-1,서울특별시 송파구 석촌동 13-13,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.503307,127.098711,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로37나길 15,서울특별시 송파구 석촌동 153-8,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.505142,127.102455,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼학사로9길 30,서울특별시 송파구 삼전동 165-11,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.500733,127.093512,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼학사로9길 3-9,서울특별시 송파구 삼전동 182-10,방범,1,41,360도 전방,30,2012-12,02-2147-3090,37.500044,127.096258,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로25길 2,서울특별시 송파구 삼전동 100-10,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.503931,127.091497,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로22길 11,서울특별시 송파구 삼전동 46-8,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.502772,127.089079,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로30길 41-34,서울특별시 송파구 가락동 72-11,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.497512,127.120503,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로48길 8,서울특별시 송파구 가락동 175-17,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.496288,127.136442,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로23길 46,서울특별시 송파구 가락동 152-18,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.493172,127.127861,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로34길 51,서울특별시 송파구 가락동 46,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.499476,127.122206,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로11길 9,서울특별시 송파구 가락동 135-24,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.498199,127.126244,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성남대로 1565,서울특별시 송파구 장지동 612-8(하훼마을),방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.470021,127.125556,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로6길 39,서울특별시 송파구 문정동 34-7,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.487087,127.125420,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로8길 30-33,서울특별시 송파구 문정동 32-3,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.487412,127.126640,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로36길 49,서울특별시 송파구 문정동 96앞,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.483456,127.128658,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로31길 32,서울특별시 송파구 문정동 139-16,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.490223,127.133987,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼전로3길 5,서울특별시 송파구 잠실동 327-6,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.502214,127.085377,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼전로13길 5-12,서울특별시 송파구 잠실동 252,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.506855,127.089432,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로12길 9,서울특별시 송파구 잠실동 311,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.505391,127.081011,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로12길 19-29,서울특별시 송파구 잠실동 322-1,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.503951,127.082150,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로 54,서울특별시 송파구 잠실6동 한신코아옆길,방범,1,130,360도 전방,30,2012-12,02-2147-3090,37.517213,127.104929,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 풍성로24길 36,서울특별시 송파구 풍납동 234-6,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.531235,127.116890,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 거마로 102,서울특별시 송파구 마천동 50-1,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.501598,127.148590,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로33길 8-1,서울특별시 송파구 마천동 349-9,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.500229,127.153069,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로51길 32-1,서울특별시 송파구 마천동 190-37,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.496918,127.153023,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로42길 6건너편,서울특별시 송파구 송파동 85-11,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.505798,127.109665,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로47길 17,서울특별시 송파구 석촌동 161-3,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.506977,127.102875,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로24길 4,서울특별시 송파구 삼전동 48-7,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.503143,127.090523,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 잠실나루역(장미전철상가앞),서울특별시 송파구 잠실나루역,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.519943,127.104034,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 올림픽로32길 49-18,서울특별시 송파구 방이동 103-21,방범,1,41,360도 전방,30,2008-12,02-2147-3090,37.513340,127.112251,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로23길 16-13,서울특별시 송파구 가락동 144-15,방범,1,130,360도 전방,30,2008-12,02-2147-3090,37.495380,127.125412,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 풍성로6길 17-25,서울특별시 송파구 풍납동 279-2,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.532948,127.115044,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 거마로14길 7,서울특별시 송파구 거여동 181-298,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.496193,127.146767,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로56길 21-1,서울특별시 송파구 거여동 258-144,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.492833,127.142766,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 양산로8길 33(공원내),서울특별시 송파구 거여동 291-1,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.490900,127.147334,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로43라길 24,서울특별시 송파구 마천동 283-33,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.493759,127.157036,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성내천로33나길 10,서울특별시 송파구 마천동 340-10,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.500504,127.154091,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 거마로 60,서울특별시 송파구 마천동118-19,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.498129,127.146977,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 올림픽로32길 15,서울특별시 송파구 방이동64-5,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.514797,127.109261,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례성대로14길 7,서울특별시 송파구 방이동 192-6,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.512573,127.123543,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로34길 21,서울특별시 송파구 방이동 127-4,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.507957,127.119408,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로164,서울특별시 송파구 오금동126,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.503716,127.137253,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로30길 29(공원정상),서울특별시 송파구 오금동 110,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.503597,127.142113,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송파대로40길 9,서울특별시 송파구 송파동 95-3,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.503556,127.110103,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로5길 8,서울특별시 송파구 석촌동 249,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.500250,127.102149,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로32길 40-32,서울특별시 송파구 삼전동 70,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.499313,127.092979,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로32길 46,서울특별시 송파구 삼전동 172-2(170-13),방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.498350,127.094533,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로46길 27,서울특별시 송파구 가락동 181-15,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.495084,127.134503,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 송이로36길 37,서울특별시 송파구 문정동 93-19,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.484314,127.129608,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로15길9,서울특별시 송파구 잠실본동 230-1,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.506161,127.084763,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 잠실나루역(한강공원 연결통로),서울특별시 송파구 신천동 9,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.501652,127.083588,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 삼전로1길 26,서울특별시 송파구 잠실동 341,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.501652,127.083588,2019-06-25
"서울특별시 송파구청",,서울특별시 송파구 삼전동 67-1,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.499850,127.091900,2019-06-25
"서울특별시 송파구청",,서울특별시 송파구 송파동 47-3,방범,1,200,360도 전방,30,2012-12,02-2147-3090,37.508930,127.110900,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로51길 22,서울특별시 송파구 마천동 178-85,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.496693,127.152222,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 동남로14길 15,서울특별시 송파구 가락동 197-5,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.492374,127.131256,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 성남대로 1565,서울특별시 송파구 장지동 565-5(하훼마을),방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.469204,127.126015,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 오금로31가길 7,서울특별시 송파구 방이동 224-19,방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.506470,127.122292,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로42길 19,서울특별시 송파구 송파동 111-44,방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.505821,127.111321,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 가락로6길 3,서울특별시 송파구 석촌동 252-14,방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.499180,127.102554,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로7길 42-37,서울특별시 송파구 잠실동 206-3,방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.509136,127.084084,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 백제고분로 11,서울특별시 송파구 잠실동 19-4,방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.516323,127.079498,2019-06-25
"서울특별시 송파구청",,서울특별시 송파구 마천동 162-15(마천중앙시장),방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.499523,127.152268,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로51가길 23,서울특별시 송파구 마천동 146-7(마천중앙시장),방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.498524,127.151260,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 마천로41길 21,서울특별시 송파구 마천동 135-5(마천중앙시장),방범,1,200,360도 전방,30,2014-12,02-2147-3090,37.497101,127.149803,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례동 1,서울특별시 송파구 위례동 1,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.476097,127.137512,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례동 2,서울특별시 송파구 위례동 2,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.474495,127.140617,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례동 3,서울특별시 송파구 위례동 3,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.477261,127.141518,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례동 4,서울특별시 송파구 위례동 4,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.477352,127.139122,2019-06-25
"서울특별시 송파구청",서울특별시 송파구 위례동 5,서울특별시 송파구 위례동 5,방범,1,200,360도 전방,30,2013-12,02-2147-3090,37.478458,127.139145,2019-06-25
