시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3200000,102,1999,09287,유흥주점영업,19991206,고래,서울특별시 관악구 신림로66길 15, (신림동),서울특별시 관악구 신림동  1423번지 33호  ,90.49,02  882 3966  ,20170914,,20010928,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.45,45.34,0.00,0.00,0.00,5.50,0.00,39.70,0.00,0.00,,,3200000-102-1999-09287,,,,,,내국인,대한민국
3200000,102,1999,09428,유흥주점영업,19991007,찬스노래빠유흥주점,서울특별시 관악구 신림로67길 6, (신림동),서울특별시 관악구 신림동  1431번지 19호  ,53.48,02  872 6954  ,20141128,,19991007,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.70,24.99,0.00,24.44,1.35,0.00,0.00,0.00,0.00,0.00,,,3200000-102-1999-09428,,,,,,내국인,대한민국
3200000,102,1999,09467,유흥주점영업,19990911,뉴스타,서울특별시 관악구 신림로67길 14, (신림동,지하1층),서울특별시 관악구 신림동  1432번지 50호  지하1층,78.30, 02 876 3155  ,20150519,,19990911,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.22,41.52,0.00,5.85,1.10,0.00,0.00,19.61,0.00,0.00,,,3200000-102-1999-09467,,,,,,내국인,대한민국
3200000,102,1999,09526,유흥주점영업,19990819,엘레강스,서울특별시 관악구 신림로 367, (신림동,,5),서울특별시 관악구 신림동  1431번지 4호  ,5,94.24,  02 8898999  ,20120518,,19990819,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.25,49.09,0.00,0.00,1.65,0.00,0.00,38.25,0.00,0.00,,,3200000-102-1999-09526,,,,,,내국인,대한민국
3200000,102,1999,09571,유흥주점영업,19990802,통,서울특별시 관악구 봉천로12길 24, 지하1층 (신림동),서울특별시 관악구 신림동  1425번지 1호  ,63.55,  02 8750993  ,20141013,,19990802,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.15,42.66,0.00,15.74,0.00,3.00,0.00,0.00,0.00,0.00,,,3200000-102-1999-09571,,,,,,내국인,대한민국
3200000,102,1999,09579,유흥주점영업,19990803,우주노래빠,서울특별시 관악구 신림동길 3, (신림동),서울특별시 관악구 신림동  1431번지 41호  ,,02  886 6177  ,20181030,,19990803,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,3.00,38.61,,,9.92,,,43.31,,,,,3200000-102-1999-09579,,,,,,내국인,대한민국
3200000,102,1999,09579,유흥주점영업,19990803,우주노래빠,서울특별시 관악구 신림동길 3, (신림동),서울특별시 관악구 신림동  1431번지 41호  ,,02  886 6177  ,20160420,,19990803,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,3.00,38.61,,,9.92,,,43.31,,,,,3200000-102-1999-09579,,,,,,내국인,대한민국
3200000,102,1999,09670,유흥주점영업,19990611,99,서울특별시 관악구 신림로68길 9, (신림동),서울특별시 관악구 신림동  1425번지 9호  ,68.30,02  872 6888  ,20190417,,19990611,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.98,49.15,0.00,2.00,0.00,382.48,0.00,11.17,0.00,0.00,,,3200000-102-1999-09670,,,,,,내국인,대한민국
3200000,102,1999,09670,유흥주점영업,19990611,99,서울특별시 관악구 신림로68길 9, (신림동),서울특별시 관악구 신림동  1425번지 9호  ,68.30,02  872 6888  ,20181130,,19990611,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.98,49.15,0.00,2.00,0.00,382.48,0.00,11.17,0.00,0.00,,,3200000-102-1999-09670,,,,,,내국인,대한민국
3200000,102,1999,09670,유흥주점영업,19990611,99,서울특별시 관악구 신림로68길 9, (신림동),서울특별시 관악구 신림동  1425번지 9호  ,68.30,02  872 6888  ,20141111,,19990611,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.98,49.15,0.00,2.00,0.00,382.48,0.00,11.17,0.00,0.00,,,3200000-102-1999-09670,,,,,,내국인,대한민국
3200000,102,1999,09810,유흥주점영업,19990412,유레카(미남클럽),서울특별시 관악구 봉천로12길 55, (신림동),서울특별시 관악구 신림동  1423번지 6호  ,171.68,  02 8786651  ,20190114,,19990412,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.80,58.48,0.00,38.90,29.70,0.00,0.00,33.80,0.00,0.00,,,3200000-102-1999-09810,,,,,,내국인,대한민국
3200000,102,1999,09810,유흥주점영업,19990412,큐브,서울특별시 관악구 봉천로12길 55, (신림동),서울특별시 관악구 신림동  1423번지 6호  ,171.68,  02 8786651  ,20190114,,19990412,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.80,58.48,0.00,38.90,29.70,0.00,0.00,33.80,0.00,0.00,,,3200000-102-1999-09810,,,,,,내국인,대한민국
3200000,102,1999,09810,유흥주점영업,19990412,유레카(미남클럽),서울특별시 관악구 봉천로12길 55, (신림동),서울특별시 관악구 신림동  1423번지 6호  ,171.68,  02 8786651  ,20160516,,19990412,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.80,58.48,0.00,38.90,29.70,0.00,0.00,33.80,0.00,0.00,,,3200000-102-1999-09810,,,,,,내국인,대한민국
3200000,102,1999,09810,유흥주점영업,19990412,큐브,서울특별시 관악구 봉천로12길 55, (신림동),서울특별시 관악구 신림동  1423번지 6호  ,171.68,  02 8786651  ,20160516,,19990412,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,10.80,58.48,0.00,38.90,29.70,0.00,0.00,33.80,0.00,0.00,,,3200000-102-1999-09810,,,,,,내국인,대한민국
3200000,102,1999,11111,유흥주점영업,19990831,초코파이,서울특별시 관악구 신림로66길 20, (신림동,48,49지하1층),서울특별시 관악구 신림동  1421번지 41호  48,49지하1층,96.91,02  875 0737  ,20170726,,20010807,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,6.36,53.23,0.00,0.00,2.10,0.00,9.86,25.36,,,,,3200000-102-1999-11111,,,,,,내국인,대한민국
3200000,102,2000,07742,유흥주점영업,20000314,모트,서울특별시 관악구 남부순환로 1631, (신림동,외 1필지),서울특별시 관악구 신림동  1422번지 10호  외 1필지,490.34,  02 8870161  ,20171123,,19990423,신림동,20190717,자진폐업,,기타,,,,,,,비대상,,지하,,,,,,,,,24.63,28.90,52.58,58.44,22.21,0.00,6.42,297.16,0.00,0.00,,,3200000-102-2000-07742,,,,,,내국인,대한민국
3200000,102,2000,07826,유흥주점영업,20000222,비너스,서울특별시 관악구 신림로 363, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 12호  ,96.58,02  876 0155  ,20130415,,19990310,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,2,1,,,,,,,1.79,37.82,0.00,8.52,8.14,0.00,0.00,40.31,0.00,0.00,,,3200000-102-2000-07826,,,,,,내국인,대한민국
3200000,102,2000,10067,유흥주점영업,20000112,보보스,서울특별시 관악구 신림로67길 3-8, (신림동),서울특별시 관악구 신림동  1432번지 67호  ,92.94,010*******,20131210,,20010811,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,7.21,58.96,0.00,25.61,1.16,0.00,0.00,0.00,0.00,0.00,,,3200000-102-2000-10067,,,,,,내국인,대한민국
3200000,102,2000,10083,유흥주점영업,20000118,삼바,서울특별시 관악구 신림동길 7, (신림동),서울특별시 관악구 신림동  1432번지 176호  ,95.79,  02 8776234  ,20070702,,20000118,신림동,,,,룸살롱,0,0,1,1,0,20080403,비대상,상수도전용,지하,0,0,,,,,,,3.38,54.72,0.00,34.05,0.00,4.50,3.64,0.00,0.00,0.00,,,3200000-102-2000-10083,,,,,,내국인,대한민국
3200000,102,2000,10106,유흥주점영업,20000203,자몽노래크럽,서울특별시 관악구 신림로 355, (신림동),서울특별시 관악구 신림동  1432번지 77호  ,73.08,,20190617,,20010622,신림동,,,,룸살롱,0,0,0,0,0,,비대상,,지하,0,0,,,,,,,6.50,38.84,0.00,21.51,0.94,0.00,5.29,0.00,0.00,0.00,,,3200000-102-2000-10106,,,,,,내국인,대한민국
3200000,102,2000,10106,유흥주점영업,20000203,자몽노래크럽,서울특별시 관악구 신림로 355, (신림동),서울특별시 관악구 신림동  1432번지 77호  ,73.08,,20160526,,20010622,신림동,,,,룸살롱,0,0,0,0,0,,비대상,,지하,0,0,,,,,,,6.50,38.84,0.00,21.51,0.94,0.00,5.29,0.00,0.00,0.00,,,3200000-102-2000-10106,,,,,,내국인,대한민국
3200000,102,2000,10305,유흥주점영업,20000516,공감,서울특별시 관악구 남부순환로 1615, (신림동),서울특별시 관악구 신림동  1422번지 42호  ,69.30,  02 3946858  ,20180319,,20010704,신림동,,,,룸살롱,0,0,0,0,0,,비대상,,지하,0,0,,,,,,,8.60,54.70,0.00,6.00,0.00,5.00,0.00,0.00,0.00,0.00,,,3200000-102-2000-10305,,,,,,내국인,대한민국
3200000,102,2000,10305,유흥주점영업,20000516,공감,서울특별시 관악구 남부순환로 1615, (신림동),서울특별시 관악구 신림동  1422번지 42호  ,69.30,  02 3946858  ,20041004,,20010704,신림동,,,,룸살롱,0,0,0,0,0,20041119,비대상,,지하,0,0,,,,,,,8.60,54.70,0.00,6.00,0.00,5.00,0.00,0.00,0.00,0.00,,,3200000-102-2000-10305,,,,,,내국인,
3200000,102,2000,10360,유흥주점영업,20000613,명월,서울특별시 관악구 신림동1길 25-6, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 18호  ,70.84,010*******,20130917,,20000613,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,7.16,43.19,0.00,17.07,3.42,0.00,0.00,0.00,0.00,0.00,,,3200000-102-2000-10360,,,,,,내국인,대한민국
3200000,102,2000,10391,유흥주점영업,20000629,비타민이,서울특별시 관악구 남부순환로 1593-8, (신림동),서울특별시 관악구 신림동  1433번지 90호  ,72.71,  02 8821170  ,20120831,,20010720,신림동,20160729,자진폐업,건물철거,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,8.12,25.10,0.00,19.43,4.73,0.00,1.87,13.46,0.00,0.00,,,3200000-102-2000-10391,,,,,,내국인,대한민국
3200000,102,2000,10404,유흥주점영업,20000707,청개구리,서울특별시 관악구 신림로 364, (신림동),서울특별시 관악구 신림동  1425번지 15호  ,,  02 8787982  ,20120426,,20000707,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,2.50,53.26,,27.00,,10.40,,,0.00,0.00,,,3200000-102-2000-10404,,,,,,내국인,대한민국
3200000,102,2000,10502,유흥주점영업,20000901,로얄,서울특별시 관악구 봉천로12길 63, (신림동),서울특별시 관악구 신림동  1423번지 19호  ,,  02 8753379  ,20070601,,20010531,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.08,58.69,0.00,20.95,4.82,0.00,0.00,,,,,,3200000-102-2000-10502,,,,,,내국인,대한민국
3200000,102,2000,10523,유흥주점영업,20000628,청풍,서울특별시 관악구 신림동1길 25-6, 1층 (신림동),서울특별시 관악구 신림동  1431번지 18호  ,,,20151116,,20010830,신림동,,,,룸살롱,1,1,,,,,비대상,,지상,,,,,,,,,13.18,27.00,,,2.25,,,24.77,0.00,0.00,,,3200000-102-2000-10523,,,,,,내국인,대한민국
3200000,102,2000,10539,유흥주점영업,20001011,용궁노래빠,서울특별시 관악구 신림동1길 25-3, (신림동,지하1층),서울특별시 관악구 신림동  1431번지 23호  지하1층,63.92,010*******,20170502,,20001011,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.88,36.44,0.00,0.00,3.20,0.00,0.00,15.40,0.00,0.00,,,3200000-102-2000-10539,,,,,,내국인,대한민국
3200000,102,2000,10592,유흥주점영업,20001026,논개,서울특별시 관악구 신림로 373, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 1호  ,73.67,02  883 4026  ,20190619,,20001026,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.76,39.60,0.00,19.39,2.16,0.00,6.76,0.00,0.00,0.00,,,3200000-102-2000-10592,,,,,,내국인,대한민국
3200000,102,2000,10592,유흥주점영업,20001026,나비,서울특별시 관악구 신림로 373, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 1호  ,73.67,02  883 4026  ,20190619,,20001026,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.76,39.60,0.00,19.39,2.16,0.00,6.76,0.00,0.00,0.00,,,3200000-102-2000-10592,,,,,,내국인,대한민국
3200000,102,2000,10592,유흥주점영업,20001026,논개,서울특별시 관악구 신림로 373, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 1호  ,73.67,02  883 4026  ,20170412,,20001026,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.76,39.60,0.00,19.39,2.16,0.00,6.76,0.00,0.00,0.00,,,3200000-102-2000-10592,,,,,,내국인,대한민국
3200000,102,2000,10592,유흥주점영업,20001026,나비,서울특별시 관악구 신림로 373, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 1호  ,73.67,02  883 4026  ,20170412,,20001026,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,5.76,39.60,0.00,19.39,2.16,0.00,6.76,0.00,0.00,0.00,,,3200000-102-2000-10592,,,,,,내국인,대한민국
3200000,102,2000,10623,유흥주점영업,20001103,희원,서울특별시 관악구 봉천로12길 40, (신림동,지상1층),서울특별시 관악구 신림동  1425번지 7호  지상1층,67.21,  02 8736988  ,20120618,,20001103,신림동,20150910,자진폐업,이전,룸살롱,1,1,0,0,0,,비대상,상수도전용,지상,1,1,,,,,,,4.45,36.39,0.00,0.00,1.17,2.07,0.00,25.20,0.00,0.00,,,3200000-102-2000-10623,,,,,,내국인,대한민국
3200000,102,2000,10641,유흥주점영업,20001115,도깨비,서울특별시 관악구 신림로66길 10, (신림동),서울특별시 관악구 신림동  1421번지 61호  ,,  02          ,20120709,,20001115,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.00,39.30,,,5.82,3.64,5.83,30.40,,,,,3200000-102-2000-10641,,,,,,내국인,대한민국
3200000,102,2000,10900,유흥주점영업,20000713,B투B룸비지니스,서울특별시 관악구 시흥대로 566, 지하1층 (신림동),서울특별시 관악구 신림동  1655번지 9호  ,,  02 8679818  ,20071210,,20000713,신림동,,,,룸살롱,0,0,0,0,0,,비대상,상수도전용,,0,0,,,,,,,4.50,54.86,,2.86,,,17.60,14.32,0.00,0.00,,,3200000-102-2000-10900,,,,,,내국인,대한민국
3200000,102,2000,11287,유흥주점영업,20001204,지오,서울특별시 관악구 남부순환로 1591-6, (신림동),서울특별시 관악구 신림동  1433번지 104호  ,,  02 8747220  ,20100512,,20001204,신림동,20130709,자진폐업,사망,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,7.50,,,26.19,2.00,,,47.54,0.00,0.00,,,3200000-102-2000-11287,,,,,,내국인,대한민국
3200000,102,2001,07775,유흥주점영업,20010612,오렌지,서울특별시 관악구 신림로63길 17, (신림동),서울특별시 관악구 신림동  1433번지 33호  ,50.30,010*******,20140210,,20010724,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.60,30.19,0.00,14.91,0.00,5.00,2.60,0.00,0.00,0.00,,,3200000-102-2001-07775,,,,,,내국인,대한민국
3200000,102,2001,07790,유흥주점영업,20010623,별나라,서울특별시 관악구 신림로 369, 지하1층 (신림동),서울특별시 관악구 신림동  1431번지 3호  ,92.74,  02 8829611  ,20171208,,20010623,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,5.46,51.28,0.00,16.43,0.00,0.00,0.00,19.57,0.00,0.00,,,3200000-102-2001-07790,,,,,,내국인,대한민국
3200000,102,2001,07792,유흥주점영업,20010629,백만불,서울특별시 관악구 봉천로 248, (신림동),서울특별시 관악구 신림동  1428번지 5호  ,86.61,  02 8857756  ,20140430,,20010629,신림동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,2,4,,,,,,,5.04,70.34,0.00,7.15,0.00,2.70,4.08,0.00,0.00,0.00,,,3200000-102-2001-07792,,,,,,내국인,대한민국
3200000,102,2001,07806,유흥주점영업,20010103,도토리,서울특별시 관악구 신림로64길 9, (신림동),서울특별시 관악구 신림동  1421번지 63호  ,67.00,010*******,20131118,,20010103,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,7.00,49.00,0.00,0.00,3.00,0.00,0.00,8.00,,,,,3200000-102-2001-07806,,,,,,내국인,대한민국
3200000,102,2001,07810,유흥주점영업,20010412,초코파이,서울특별시 관악구 신림로66길 16, (신림동),서울특별시 관악구 신림동  1421번지 51호  ,74.74,  02 8745384  ,20130206,,20010412,신림동,20150908,자진폐업,건물 멸실,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.40,56.44,0.00,8.90,0.00,3.00,5.00,0.00,0.00,0.00,,,3200000-102-2001-07810,,,,,,내국인,대한민국
3200000,102,2001,07834,유흥주점영업,20010417,진,서울특별시 관악구 신림로 381, (신림동),서울특별시 관악구 신림동  1430번지 5호  ,86.36,010*******,20180406,,20010417,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,9.00,0.00,0.00,0.00,0.00,4.20,7.77,69.59,0.00,0.00,,,3200000-102-2001-07834,,,,,,내국인,대한민국
3200000,102,2001,07834,유흥주점영업,20010417,진,서울특별시 관악구 신림로 381, (신림동),서울특별시 관악구 신림동  1430번지 5호  ,86.36,010*******,20140313,,20010417,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,9.00,0.00,0.00,0.00,0.00,4.20,7.77,69.59,0.00,0.00,,,3200000-102-2001-07834,,,,,,내국인,대한민국
3200000,102,2001,10867,유흥주점영업,20010407,키스노래빠,서울특별시 관악구 신림로65길 47, (신림동),서울특별시 관악구 신림동  1433번지 109호  ,,  02 8745637  ,20161102,,20010406,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.04,35.93,,22.81,3.03,,,,0.00,0.00,,,3200000-102-2001-10867,,,,,,내국인,대한민국
3200000,102,2001,10870,유흥주점영업,20010329,파티노래바,서울특별시 관악구 남부순환로 1631-1, (신림동),서울특별시 관악구 신림동  1422번지 11호  ,75.33,02  885 6885  ,20150608,,20010329,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.34,44.54,0.00,0.00,4.42,0.00,0.00,24.03,,,,,3200000-102-2001-10870,,,,,,내국인,대한민국
3200000,102,2001,10975,유흥주점영업,20010531,바나나노래빠,서울특별시 관악구 남부순환로 1605, (신림동),서울특별시 관악구 신림동  1433번지 44호  ,,  02 8856998  ,20111123,,20010531,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.06,35.44,,20.28,2.48,,,,0.00,0.00,,,3200000-102-2001-10975,,,,,,내국인,대한민국
3200000,102,2001,11079,유흥주점영업,20010716,산딸기노래클럽,서울특별시 관악구 봉천로12길 59, (신림동),서울특별시 관악구 신림동  1423번지 10호  ,,02  875 9798  ,20170922,,20010731,신림동,20190213,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.36,18.00,,18.24,,,3.60,,0.00,0.00,,,3200000-102-2001-11079,,,,,,내국인,대한민국
3200000,102,2001,11339,유흥주점영업,20011101,스타일,서울특별시 관악구 신림로 363-1, (신림동),서울특별시 관악구 신림동  1431번지 10호  ,71.86,02  877 0166  ,20140401,,20011101,신림동,,,,룸살롱,,,1,1,7,,비대상,상수도전용,지하,,,,,,,,,4.20,46.66,0.00,0.00,2.88,0.00,0.00,18.12,,,,,3200000-102-2001-11339,,,,,,내국인,대한민국
3200000,102,2002,00002,유흥주점영업,20020307,물소리,서울특별시 관악구 봉천로12길 69, 지하1층 (신림동),서울특별시 관악구 신림동  1423번지 28호  ,,010*******,20130418,,20020307,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,5.28,18.20,,2.34,,,,44.20,,,,,3200000-102-2002-00002,,,,,,내국인,대한민국
3200000,102,2002,00003,유흥주점영업,20020403,두바이,서울특별시 관악구 신림로 362, 지하1층 (신림동),서울특별시 관악구 신림동  1425번지 13호  ,67.82,  02 8739954  ,20130201,,20020403,신림동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,4.83,37.66,0.00,21.88,3.45,0.00,0.00,0.00,0.00,0.00,,,3200000-102-2002-00003,,,,,,내국인,대한민국
3200000,102,2002,00004,유흥주점영업,20020408,원투,서울특별시 관악구 남부순환로 1589, (신림동,지하1층),서울특별시 관악구 신림동  1433번지 114호  지하1층,,011*******,20190521,,20020408,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,5.04,39.84,,17.42,,,2.80,,,,,,3200000-102-2002-00004,,,,,,내국인,대한민국
3200000,102,2002,00004,유흥주점영업,20020408,원투,서울특별시 관악구 남부순환로 1589, (신림동,지하1층),서울특별시 관악구 신림동  1433번지 114호  지하1층,,011*******,20081014,,20020408,신림동,,,,룸살롱,,,1,1,,20090716,비대상,,지하,,,,,,,,,5.04,39.84,,17.42,,,2.80,,,,,,3200000-102-2002-00004,,,,,,내국인,대한민국
3200000,102,2002,00005,유흥주점영업,20020411,예랑노래,서울특별시 관악구 남부순환로185길 5, (신림동),서울특별시 관악구 신림동  1422번지 3호  ,,  02 8722990  ,20120906,,20020411,신림동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.76,41.92,,24.92,5.04,,,,,,,,3200000-102-2002-00005,,,,,,내국인,대한민국
3200000,102,2002,00010,유흥주점영업,20020830,탈렌트,서울특별시 관악구 신림동길 3, (신림동),서울특별시 관악구 신림동  1431번지 41호  ,,02  888 0087  ,20160218,,20020830,신림동,,,,룸살롱,2,2,0,0,5,,비대상,상수도전용,지상,0,0,,,,,,,3.08,25.26,,10.54,1.10,,,,,,,,3200000-102-2002-00010,,,,,,내국인,대한민국
3200000,102,2002,00013,유흥주점영업,20021016,팡팡,서울특별시 관악구 신림로 362, 3층 (신림동),서울특별시 관악구 신림동  1425번지 13호  ,,,20190403,,20021016,신림동,,,,룸살롱,3,3,0,0,4,,비대상,,지상,0,0,,,,,,,4.60,32.45,,,,10.00,,9.20,,,,,3200000-102-2002-00013,,,,,,내국인,대한민국
3200000,102,2002,00013,유흥주점영업,20021016,팡팡,서울특별시 관악구 신림로 362, 3층 (신림동),서울특별시 관악구 신림동  1425번지 13호  ,,,20181226,,20021016,신림동,,,,룸살롱,3,3,0,0,4,,비대상,,지상,0,0,,,,,,,4.60,32.45,,,,10.00,,9.20,,,,,3200000-102-2002-00013,,,,,,내국인,대한민국
3200000,102,2002,00013,유흥주점영업,20021016,팡팡,서울특별시 관악구 신림로 362, 3층 (신림동),서울특별시 관악구 신림동  1425번지 13호  ,,,20180123,,20021016,신림동,,,,룸살롱,3,3,0,0,4,,비대상,,지상,0,0,,,,,,,4.60,32.45,,,,10.00,,9.20,,,,,3200000-102-2002-00013,,,,,,내국인,대한민국
3200000,102,2002,00013,유흥주점영업,20021016,팡팡,서울특별시 관악구 신림로 362, 3층 (신림동),서울특별시 관악구 신림동  1425번지 13호  ,,,20170413,,20021016,신림동,,,,룸살롱,3,3,0,0,4,,비대상,,지상,0,0,,,,,,,4.60,32.45,,,,10.00,,9.20,,,,,3200000-102-2002-00013,,,,,,내국인,대한민국
3200000,102,2002,00019,유흥주점영업,20021231,황궁,서울특별시 관악구 남부순환로 1585-6, (신림동,지하1층),서울특별시 관악구 신림동  1433번지 122호  지하1층,27.12,011*******,20111219,,20021231,신림동,20150323,행정처분,행정처분,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,1.44,18.15,0.00,6.10,1.43,0.00,0.00,0.00,0.00,0.00,,,3200000-102-2002-00019,,,,,,내국인,대한민국
3200000,102,2003,00001,유흥주점영업,20030214,샴푸,서울특별시 관악구 신림로63길 9, 지하1층 (신림동),서울특별시 관악구 신림동  1433번지 36호  ,62.20,010*******,20130205,,20030214,신림동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,4.91,41.22,0.00,15.07,1.00,0.00,0.00,0.00,0.00,0.00,,,3200000-102-2003-00001,,,,,,내국인,대한민국
3200000,102,2003,00004,유흥주점영업,20030224,희원,서울특별시 관악구 봉천로12길 34, 지하1층 (신림동),서울특별시 관악구 신림동  1425번지 29호  지하1층,90.80,  02 8875208  ,20150903,,20030224,신림동,20170712,자진폐업,사망,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,14.83,46.36,0.00,29.61,0.00,8.00,0.00,0.00,0.00,0.00,,,3200000-102-2003-00004,,,,,,내국인,대한민국
3200000,102,2004,00002,유흥주점영업,20040310,블루문(Blue Moon),서울특별시 관악구 신림로 366, 지하1층 (신림동),서울특별시 관악구 신림동  1425번지 17호  ,95.72,010*******,20190314,,20040310,신림동,,,,룸살롱,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,7.20,72.11,0.00,1.50,0.00,0.00,0.00,14.91,0.00,0.00,,,3200000-102-2004-00002,,,,,,내국인,대한민국
3200000,102,2004,00002,유흥주점영업,20040310,블루문(Blue Moon),서울특별시 관악구 신림로 366, 지하1층 (신림동),서울특별시 관악구 신림동  1425번지 17호  ,95.72,010*******,20180614,,20040310,신림동,,,,룸살롱,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,7.20,72.11,0.00,1.50,0.00,0.00,0.00,14.91,0.00,0.00,,,3200000-102-2004-00002,,,,,,내국인,대한민국
