3150000,102,1988,00806,유흥주점영업,19880217,밀크노래타운,서울특별시 강서구 공항대로46길 90, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 7호  (지하 1층),523.07,  0226015852  ,20171215,,19981218,화곡제6동,,,,룸살롱,,,1,1,9,,비대상,상수도전용,지하,7,3,,,,,,,9.04,301.90,15.32,49.45,9.04,0.00,19.50,118.82,0.00,0.00,,,3150000-102-1988-00806,,,,,,내국인,대한민국
3150000,102,1989,00727,유흥주점영업,19890711,궁전비지니스,서울특별시 강서구 화곡로 317, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 3호  (지하 1층),137.08,  0226054711  ,20170922,,20010901,화곡제6동,20190628,자진폐업,,룸살롱,,,1,1,4,,비대상,상수도전용,지하,0,1,,,,,,,17.01,82.71,0.00,24.60,5.76,0.00,7.00,0.00,0.00,0.00,,,3150000-102-1989-00727,,,,,,내국인,대한민국
3150000,102,1989,00738,유흥주점영업,19890922,퓨전노래타운,서울특별시 강서구 공항대로46길 96, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 11호  (지하 1층),248.16,  02 6941008  ,20180529,,20010724,화곡제6동,,,,카바레,,,1,1,,,비대상,,지하,,,,,,,,,10.65,134.19,0.00,76.01,11.98,0.00,15.33,0.00,0.00,0.00,,,3150000-102-1989-00738,,,,,,내국인,대한민국
3150000,102,1989,00738,유흥주점영업,19890922,로그인노래타운,서울특별시 강서구 공항대로46길 96, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 11호  (지하 1층),248.16,  02 6941008  ,20180529,,20010724,화곡제6동,,,,카바레,,,1,1,,,비대상,,지하,,,,,,,,,10.65,134.19,0.00,76.01,11.98,0.00,15.33,0.00,0.00,0.00,,,3150000-102-1989-00738,,,,,,내국인,대한민국
3150000,102,1989,00738,유흥주점영업,19890922,퓨전노래타운,서울특별시 강서구 공항대로46길 96, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 11호  (지하 1층),248.16,  02 6941008  ,20090814,,20010724,화곡제6동,,,,카바레,,,1,1,,20090925,비대상,,지하,,,,,,,,,10.65,134.19,0.00,76.01,11.98,0.00,15.33,0.00,0.00,0.00,,,3150000-102-1989-00738,,,,,,내국인,대한민국
3150000,102,1989,00738,유흥주점영업,19890922,로그인노래타운,서울특별시 강서구 공항대로46길 96, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 11호  (지하 1층),248.16,  02 6941008  ,20090814,,20010724,화곡제6동,,,,카바레,,,1,1,,20090925,비대상,,지하,,,,,,,,,10.65,134.19,0.00,76.01,11.98,0.00,15.33,0.00,0.00,0.00,,,3150000-102-1989-00738,,,,,,내국인,대한민국
3150000,102,1989,00783,유흥주점영업,19890928,샴푸,서울특별시 강서구 화곡로 336, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1116번지 6호  외 1필지 (지하 1층),406.43,  0269767887  ,20180212,,19980922,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.98,312.99,0.00,0.00,12.96,,0.00,76.50,,,,,3150000-102-1989-00783,,,,,,내국인,대한민국
3150000,102,1989,00783,유흥주점영업,19890928,소노노래타운,서울특별시 강서구 화곡로 336, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1116번지 6호  외 1필지 (지하 1층),406.43,  0269767887  ,20180212,,19980922,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.98,312.99,0.00,0.00,12.96,,0.00,76.50,,,,,3150000-102-1989-00783,,,,,,내국인,대한민국
3150000,102,1989,00783,유흥주점영업,19890928,샴푸,서울특별시 강서구 화곡로 336, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1116번지 6호  외 1필지 (지하 1층),406.43,  0269767887  ,20151007,,19980922,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.98,312.99,0.00,0.00,12.96,,0.00,76.50,,,,,3150000-102-1989-00783,,,,,,내국인,대한민국
3150000,102,1989,00783,유흥주점영업,19890928,소노노래타운,서울특별시 강서구 화곡로 336, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1116번지 6호  외 1필지 (지하 1층),406.43,  0269767887  ,20151007,,19980922,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.98,312.99,0.00,0.00,12.96,,0.00,76.50,,,,,3150000-102-1989-00783,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,퀸노래바,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),130.72,  0226022291  ,20180309,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,75.86,0.00,35.12,3.75,0.00,7.80,0.00,0.00,0.00,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,퀸노래바,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),98.40,  0226022291  ,20180309,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,0.00,0.00,35.12,0.00,0.00,0.00,55.09,,,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,(주)홀인원,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),130.72,  0226022291  ,20180309,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,75.86,0.00,35.12,3.75,0.00,7.80,0.00,0.00,0.00,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,(주)홀인원,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),98.40,  0226022291  ,20180309,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,0.00,0.00,35.12,0.00,0.00,0.00,55.09,,,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,퀸노래바,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),130.72,  0226022291  ,20150903,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,75.86,0.00,35.12,3.75,0.00,7.80,0.00,0.00,0.00,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,퀸노래바,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),98.40,  0226022291  ,20150903,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,0.00,0.00,35.12,0.00,0.00,0.00,55.09,,,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,(주)홀인원,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),130.72,  0226022291  ,20150903,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,75.86,0.00,35.12,3.75,0.00,7.80,0.00,0.00,0.00,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00733,유흥주점영업,19901020,(주)홀인원,서울특별시 강서구 우장산로 127, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 5호  (지하 1층),98.40,  0226022291  ,20150903,,20010903,화곡제6동,20190620,자진폐업,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.19,0.00,0.00,35.12,0.00,0.00,0.00,55.09,,,,,3150000-102-1990-00733,,,,,,내국인,대한민국
3150000,102,1990,00757,유흥주점영업,19900823,솜사탕,서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 19호  (지하 1층),87.08,  0226957498  ,20180917,,20010306,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.13,58.08,0.00,18.47,5.40,0.00,0.00,0.00,,,,,3150000-102-1990-00757,,,,,,내국인,대한민국
3150000,102,1990,00757,유흥주점영업,19900823,귀족,서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 19호  (지하 1층),87.08,  0226957498  ,20180917,,20010306,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.13,58.08,0.00,18.47,5.40,0.00,0.00,0.00,,,,,3150000-102-1990-00757,,,,,,내국인,대한민국
3150000,102,1990,00757,유흥주점영업,19900823,솜사탕,서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 19호  (지하 1층),87.08,  0226957498  ,20180302,,20010306,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.13,58.08,0.00,18.47,5.40,0.00,0.00,0.00,,,,,3150000-102-1990-00757,,,,,,내국인,대한민국
3150000,102,1990,00757,유흥주점영업,19900823,귀족,서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 19호  (지하 1층),87.08,  0226957498  ,20180302,,20010306,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.13,58.08,0.00,18.47,5.40,0.00,0.00,0.00,,,,,3150000-102-1990-00757,,,,,,내국인,대한민국
3150000,102,1990,00757,유흥주점영업,19900823,솜사탕,서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 19호  (지하 1층),87.08,  0226957498  ,20160203,,20010306,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.13,58.08,0.00,18.47,5.40,0.00,0.00,0.00,,,,,3150000-102-1990-00757,,,,,,내국인,대한민국
3150000,102,1990,00757,유흥주점영업,19900823,귀족,서울특별시 강서구 화곡로 328, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 19호  (지하 1층),87.08,  0226957498  ,20160203,,20010306,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.13,58.08,0.00,18.47,5.40,0.00,0.00,0.00,,,,,3150000-102-1990-00757,,,,,,내국인,대한민국
3150000,102,1993,00732,유흥주점영업,19930201,뉴욕뉴욕,서울특별시 강서구 화곡로 305, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  998번지 7호  (지하 1층),114.84,  0226904113  ,20130701,,20010504,화곡제6동,20180226,자진폐업,재건축,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,18.05,22.68,0.00,5.26,10.00,0.00,5.18,53.67,0.00,0.00,,,3150000-102-1993-00732,,,,,010-3857-7881 실 영업주,내국인,대한민국
3150000,102,1999,07523,유흥주점영업,19990906,클럽나인,서울특별시 강서구 화곡로 지하 330, 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1116번지 3호  (지하 1층),379.33,  0226957371  ,20120418,,20010905,화곡제6동,20120509,자진폐업,영업변경,룸살롱,,,,,,,비대상,,지하,,,,,,,,,15.04,15.84,39.00,27.90,15.39,0.00,7.44,258.72,0.00,0.00,,,3150000-102-1999-07523,,,,,,내국인,대한민국
3150000,102,1999,07735,유흥주점영업,19991126,힐탑,서울특별시 강서구 공항대로46길 82, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 2호  (지하 1층),55.24,  0226940503  ,20140221,,20010517,화곡제6동,,,,카바레,,,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,1.12,41.16,0.00,12.96,0.00,0.00,0.00,0.00,0.00,0.00,,,3150000-102-1999-07735,,,,,,내국인,대한민국
3150000,102,1999,07825,유흥주점영업,19991229,청록,서울특별시 강서구 공항대로46길 78, 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 1호  (지상 1층),,  0226957880  ,20161205,,20010601,화곡제6동,,,,룸살롱,1,1,,,,,비대상,,지상,,,,,,,,,1.50,45.01,,16.52,1.37,,,,,,,,3150000-102-1999-07825,,,,,,내국인,대한민국
3150000,102,2000,07831,유흥주점영업,20000104,이화,서울특별시 강서구 화곡로 329, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 9호  (지하 1층),186.07,  0226077827  ,20180228,,20010417,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,12.52,99.01,0.00,59.42,15.12,0.00,0.00,0.00,0.00,0.00,,,3150000-102-2000-07831,,,,,,내국인,대한민국
3150000,102,2000,07831,유흥주점영업,20000104,뉴욕,서울특별시 강서구 화곡로 329, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 9호  (지하 1층),186.07,  0226077827  ,20180228,,20010417,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,12.52,99.01,0.00,59.42,15.12,0.00,0.00,0.00,0.00,0.00,,,3150000-102-2000-07831,,,,,,내국인,대한민국
3150000,102,2000,07831,유흥주점영업,20000104,이화,서울특별시 강서구 화곡로 329, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 9호  (지하 1층),186.07,  0226077827  ,20170217,,20010417,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,12.52,99.01,0.00,59.42,15.12,0.00,0.00,0.00,0.00,0.00,,,3150000-102-2000-07831,,,,,,내국인,대한민국
3150000,102,2000,07831,유흥주점영업,20000104,뉴욕,서울특별시 강서구 화곡로 329, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1097번지 9호  (지하 1층),186.07,  0226077827  ,20170217,,20010417,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,12.52,99.01,0.00,59.42,15.12,0.00,0.00,0.00,0.00,0.00,,,3150000-102-2000-07831,,,,,,내국인,대한민국
3150000,102,2000,07855,유흥주점영업,20000131,별밤,서울특별시 강서구 화곡로 323, 지하 2층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 0호  외 1필지 (지하 2층),130.97,  0226043124  ,20170704,,20000131,화곡제6동,20190402,자진폐업,,룸살롱,,,2,2,,,비대상,,지하,,,,,,,,,14.06,52.45,0.00,0.00,2.87,0.00,0.00,61.59,0.00,0.00,,,3150000-102-2000-07855,,,,,,내국인,대한민국
3150000,102,2000,07864,유흥주점영업,20000322,명품,서울특별시 강서구 화곡로 340, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1111번지 5호  (지하 1층),248.20,  0226928558  ,20150311,,20000322,화곡제6동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.10,172.00,0.00,0.00,0.00,8.91,0.00,68.10,0.00,0.00,,,3150000-102-2000-07864,,,,,,내국인,대한민국
3150000,102,2000,07866,유흥주점영업,20000329,비젼,서울특별시 강서구 화곡로 305, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  998번지 6호  (지하 1층),66.05,  0226904113  ,20101028,,20000329,화곡제6동,20180226,자진폐업,재건축,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,10.53,45.08,0.00,10.44,0.00,2.40,0.00,0.00,0.00,0.00,,,3150000-102-2000-07866,,,,,010-3857-7881 실 영업주,내국인,대한민국
3150000,102,2000,07914,유흥주점영업,20000229,썸씽,서울특별시 강서구 화곡로 316, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 13호  (지하 1층),86.25,  0226941622  ,20141205,,20000229,화곡제6동,,,,룸살롱,,,1,1,4,,비대상,상수도전용,지하,,,,,,,,,9.18,59.35,0.00,4.47,2.04,0.00,0.00,11.21,,,,,3150000-102-2000-07914,,,,,,내국인,대한민국
3150000,102,2000,07915,유흥주점영업,20000327,오케이섹시여비서,서울특별시 강서구 화곡로 313, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 5호  외 1필지 (지하 1층),83.15,  0226023644  ,20141120,,20010306,화곡제6동,,,,룸살롱,,,1,1,5,,비대상,상수도전용,지하,2,3,,,,,,,7.56,53.94,0.00,21.65,0.00,2.60,0.00,0.00,0.00,0.00,,,3150000-102-2000-07915,,,,,,내국인,대한민국
3150000,102,2000,07991,유흥주점영업,20000607,린,서울특별시 강서구 화곡로 289, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  987번지 7호  (지하 1층),63.64,  0226968781  ,20160113,,20000607,화곡제6동,20181025,자진폐업,계약종료,룸살롱,,,1,1,5,,비대상,상수도전용,지하,1,4,,,,,,,13.05,30.07,0.00,20.52,0.00,6.25,0.00,0.00,0.00,0.00,,,3150000-102-2000-07991,,,,,,내국인,대한민국
3150000,102,2000,08705,유흥주점영업,20000921,대명,서울특별시 강서구 화곡로50길 5, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  981번지 13호  (지하 1층),109.62,  0226073988  ,20151215,,20010529,화곡제6동,,,,룸살롱,,,1,1,5,,비대상,상수도전용,지하,1,5,,,,,,,4.80,62.81,0.00,4.48,0.00,10.00,9.66,27.87,0.00,0.00,,,3150000-102-2000-08705,,,,,,내국인,대한민국
3150000,102,2000,08709,유흥주점영업,20000628,텐프로,서울특별시 강서구 공항대로46길 78, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 1호  (지하 1층),46.20,  0226925824  ,20161018,,20000628,화곡제6동,,,,룸살롱,,,1,1,0,,비대상,,지하,0,0,,,,,,,9.00,30.00,0.00,0.00,0.00,,0.00,7.20,0.00,0.00,,,3150000-102-2000-08709,,,,,,내국인,대한민국
3150000,102,2000,08712,유흥주점영업,20000619,情(정),서울특별시 강서구 화곡로 313, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 5호  (지하 1층),66.71,02  20659998  ,20160518,,20000619,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.08,20.60,0.00,34.85,2.53,0.00,6.65,0.00,0.00,0.00,,,3150000-102-2000-08712,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,럭키노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20190723,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,첼시노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20190723,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,럭키노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20190527,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,첼시노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20190527,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,럭키노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20190304,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,첼시노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20190304,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,럭키노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20170517,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08772,유흥주점영업,20001205,첼시노래바,서울특별시 강서구 우장산로16길 19, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 7호  (지하 1층),72.44,  0226069395  ,20170517,,20001205,화곡제6동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,42.96,0.00,0.00,1.76,0.00,3.36,19.08,0.00,0.00,,,3150000-102-2000-08772,,,,,,내국인,대한민국
3150000,102,2000,08774,유흥주점영업,20001205,로마,서울특별시 강서구 화곡로 288, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  981번지 3호  지하1층,69.45,  0226919674  ,20151022,,20001205,화곡제6동,20190214,자진폐업,,룸살롱,0,0,0,0,0,,비대상,상수도전용,,1,4,,,,,,,6.90,29.76,0.00,0.00,1.95,0.00,0.00,30.84,0.00,0.00,,,3150000-102-2000-08774,,,,,,내국인,대한민국
3150000,102,2001,09106,유흥주점영업,20011019,황실노래바,서울특별시 강서구 화곡로 319, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 2호  (지하 1층),72.22,  0226970606  ,20190212,,20011019,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.79,39.13,0.00,29.30,0.00,15.00,0.00,0.00,,,,,3150000-102-2001-09106,,,,,,내국인,대한민국
3150000,102,2001,09106,유흥주점영업,20011019,힐링노래바,서울특별시 강서구 화곡로 319, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 2호  (지하 1층),72.22,  0226970606  ,20190212,,20011019,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.79,39.13,0.00,29.30,0.00,15.00,0.00,0.00,,,,,3150000-102-2001-09106,,,,,,내국인,대한민국
3150000,102,2001,09106,유흥주점영업,20011019,황실노래바,서울특별시 강서구 화곡로 319, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 2호  (지하 1층),72.22,  0226970606  ,20181106,,20011019,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.79,39.13,0.00,29.30,0.00,15.00,0.00,0.00,,,,,3150000-102-2001-09106,,,,,,내국인,대한민국
3150000,102,2001,09106,유흥주점영업,20011019,힐링노래바,서울특별시 강서구 화곡로 319, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 2호  (지하 1층),72.22,  0226970606  ,20181106,,20011019,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.79,39.13,0.00,29.30,0.00,15.00,0.00,0.00,,,,,3150000-102-2001-09106,,,,,,내국인,대한민국
3150000,102,2001,09106,유흥주점영업,20011019,황실노래바,서울특별시 강서구 화곡로 319, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 2호  (지하 1층),72.22,  0226970606  ,20171115,,20011019,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.79,39.13,0.00,29.30,0.00,15.00,0.00,0.00,,,,,3150000-102-2001-09106,,,,,,내국인,대한민국
3150000,102,2001,09106,유흥주점영업,20011019,힐링노래바,서울특별시 강서구 화곡로 319, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1105번지 2호  (지하 1층),72.22,  0226970606  ,20171115,,20011019,화곡제6동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,3.79,39.13,0.00,29.30,0.00,15.00,0.00,0.00,,,,,3150000-102-2001-09106,,,,,,내국인,대한민국
3150000,102,2001,09108,유흥주점영업,20011120,비오리,서울특별시 강서구 공항대로46길 100, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 12호  (지하 1층),,  0226974634  ,20190228,,20011120,화곡제6동,,,,룸살롱,,,1,1,3,,비대상,상수도전용,지하,,,,,,,,,2.40,55.06,,27.91,1.65,,,,,,,,3150000-102-2001-09108,,,,,,내국인,대한민국
3150000,102,2001,09108,유흥주점영업,20011120,비오리 노래바,서울특별시 강서구 공항대로46길 100, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 12호  (지하 1층),,  0226974634  ,20190228,,20011120,화곡제6동,,,,룸살롱,,,1,1,3,,비대상,상수도전용,지하,,,,,,,,,2.40,55.06,,27.91,1.65,,,,,,,,3150000-102-2001-09108,,,,,,내국인,대한민국
3150000,102,2001,09108,유흥주점영업,20011120,비오리,서울특별시 강서구 공항대로46길 100, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 12호  (지하 1층),,  0226974634  ,20161010,,20011120,화곡제6동,,,,룸살롱,,,1,1,3,,비대상,상수도전용,지하,,,,,,,,,2.40,55.06,,27.91,1.65,,,,,,,,3150000-102-2001-09108,,,,,,내국인,대한민국
3150000,102,2001,09108,유흥주점영업,20011120,비오리 노래바,서울특별시 강서구 공항대로46길 100, 지하 1층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 12호  (지하 1층),,  0226974634  ,20161010,,20011120,화곡제6동,,,,룸살롱,,,1,1,3,,비대상,상수도전용,지하,,,,,,,,,2.40,55.06,,27.91,1.65,,,,,,,,3150000-102-2001-09108,,,,,,내국인,대한민국
3150000,102,2001,09109,유흥주점영업,20011120,요준코소주호프노래타운,서울특별시 강서구 공항대로46길 90, 5층 (화곡동, 6동),서울특별시 강서구 화곡동  1117번지 7호  (지상 5층),,  0226900609  ,20140428,,20011120,화곡제6동,,,,룸살롱,5,5,,,,,비대상,상수도전용,지상2층이상,2,25,,,,,,,13.23,201.38,,48.90,17.20,,16.80,67.92,,,,,3150000-102-2001-09109,,,,,,내국인,대한민국
3150000,102,2001,09111,유흥주점영업,20011212,타이밍 노래바,서울특별시 강서구 공항대로 426, 지하 1층 101~104호 (화곡동, 6동),서울특별시 강서구 화곡동  1107번지 0호  (지하 1층) 101~104호,,010*******,20150807,,20011212,화곡제6동,,,,룸살롱,,,1,1,15,,비대상,상수도전용,지하,,,,,,,,,6.80,83.98,,,3.17,,,101.85,,,,,3150000-102-2001-09111,,,,,,내국인,대한민국
